timestamp_iso,temp_C,hum_aire_pct,rssi_dBm,snr_dB,label
2025-12-02T19:10:34.593377,18.8,57.1,-112.0,4.0,0
2025-12-02T19:10:40.303823,18.8,57.1,-100.0,8.0,0
2025-12-02T19:10:46.014008,18.8,57.1,-110.0,5.0,0
2025-12-02T19:10:51.723652,18.8,57.1,-117.0,-1.0,0
2025-12-02T19:10:57.434085,18.8,57.1,-112.0,3.0,0
2025-12-02T19:11:03.143157,18.8,57.1,-111.0,5.0,0
2025-12-02T19:11:11.956478,18.8,57.1,-121.0,-4.0,0
2025-12-02T19:11:17.665644,18.8,57.0,-121.0,-4.0,0
2025-12-02T19:11:23.374756,18.8,57.0,-125.0,-6.0,0
2025-12-02T19:11:30.635769,18.8,57.0,-113.0,3.0,0
2025-12-02T19:11:36.345006,18.8,57.0,-125.0,-7.0,0
2025-12-02T19:11:42.054295,18.8,57.0,-125.0,-7.0,0
2025-12-02T19:11:55.523285,18.8,57.0,-125.0,-7.0,0
2025-12-02T19:12:02.783217,18.8,57.0,-121.0,-6.0,0
2025-12-02T19:12:10.043091,18.8,57.0,-123.0,-6.0,0
2025-12-02T19:12:15.752686,18.8,57.0,-123.0,-5.0,0
2025-12-02T19:12:21.462022,18.8,57.0,-121.0,-4.0,0
2025-12-02T19:12:27.170970,18.8,57.0,-114.0,1.0,0
2025-12-02T19:12:32.879974,18.8,57.0,-119.0,-2.0,0
2025-12-02T19:12:38.589099,18.8,57.0,-125.0,-7.0,0
2025-12-02T19:12:45.849275,18.8,57.0,-122.0,-4.0,0
2025-12-02T19:13:12.103533,18.8,57.0,-120.0,-5.0,0
2025-12-02T19:13:17.813875,18.8,57.0,-125.0,-7.0,0
2025-12-02T19:13:23.523745,18.8,57.0,-117.0,-2.0,0
2025-12-02T19:13:29.233993,18.8,57.0,-114.0,1.0,0
2025-12-02T19:13:34.944013,18.9,57.1,-109.0,6.0,0
2025-12-02T19:13:40.654314,18.9,57.1,-121.0,-3.0,0
2025-12-02T19:13:51.019514,18.9,57.1,-123.0,-5.0,0
2025-12-02T19:13:56.729495,19.0,56.8,-113.0,2.0,0
2025-12-02T19:14:02.438569,19.0,56.8,-109.0,5.0,0
2025-12-02T19:14:08.148708,18.9,57.1,-109.0,6.0,0
2025-12-02T19:14:13.857518,18.8,57.1,-112.0,4.0,0
2025-12-02T19:14:19.567048,18.8,57.1,-120.0,-2.0,0
2025-12-02T19:14:25.276098,18.8,57.1,-118.0,-1.0,0
2025-12-02T19:14:30.985145,18.8,57.1,-102.0,8.0,0
2025-12-02T19:14:36.694188,18.8,57.1,-115.0,1.0,0
2025-12-02T19:14:42.403364,18.8,57.1,-114.0,2.0,0
2025-12-02T19:14:48.112364,18.8,57.1,-123.0,-6.0,0
2025-12-02T19:14:53.821602,18.8,57.1,-119.0,-3.0,0
2025-12-02T19:14:59.530643,18.8,57.1,-114.0,1.0,0
2025-12-02T19:15:05.239319,18.8,57.1,-110.0,2.0,0
2025-12-02T19:15:10.948896,18.8,57.1,-110.0,5.0,0
2025-12-02T19:15:16.657895,18.8,57.1,-108.0,6.0,0
2025-12-02T19:15:22.366868,18.8,57.1,-101.0,8.0,0
2025-12-02T19:15:28.076116,18.9,57.0,-106.0,7.0,0
2025-12-02T19:15:33.785396,18.9,57.0,-111.0,5.0,0
2025-12-02T19:15:39.494479,19.0,56.7,-110.0,5.0,0
2025-12-02T19:15:45.203298,19.0,56.7,-111.0,4.0,0
2025-12-02T19:15:50.912932,19.0,56.7,-114.0,2.0,0
2025-12-02T19:15:56.622819,19.0,56.7,-106.0,8.0,0
2025-12-02T19:16:02.333064,19.0,56.7,-111.0,5.0,0
2025-12-02T19:16:09.593635,19.0,56.7,-105.0,6.0,0
2025-12-02T19:16:15.303934,19.0,56.8,-109.0,6.0,0
2025-12-02T19:16:21.014155,19.0,56.8,-105.0,7.0,0
2025-12-02T19:16:26.724665,19.0,56.8,-117.0,-1.0,0
2025-12-02T19:16:32.434101,19.0,56.9,-117.0,-2.0,0
2025-12-02T19:16:38.144738,19.0,56.9,-115.0,0.0,0
2025-12-02T19:16:43.854820,19.0,56.9,-113.0,1.0,0
2025-12-02T19:16:49.564905,19.0,56.9,-110.0,4.0,0
2025-12-02T19:16:55.274793,18.9,57.2,-114.0,1.0,0
2025-12-02T19:17:00.984981,18.9,57.2,-106.0,7.0,0
2025-12-02T19:17:06.695112,18.9,57.2,-96.0,9.0,0
2025-12-02T19:17:12.404833,18.8,57.3,-97.0,9.0,0
2025-12-02T19:17:18.115160,18.8,57.3,-96.0,8.0,0
2025-12-02T19:17:23.824291,18.8,57.3,-97.0,8.0,0
2025-12-02T19:17:29.533435,18.8,57.3,-98.0,8.0,0
2025-12-02T19:17:35.242497,18.8,57.3,-92.0,9.0,0
2025-12-02T19:17:40.951694,18.8,57.3,-90.0,11.0,1
2025-12-02T19:17:46.660899,18.8,57.3,-96.0,9.0,1
2025-12-02T19:17:52.369915,18.8,57.3,-100.0,8.0,1
2025-12-02T19:17:58.078581,18.8,57.4,-92.0,9.0,1
2025-12-02T19:18:03.788204,18.8,57.4,-101.0,9.0,1
2025-12-02T19:18:09.497111,18.8,57.3,-94.0,9.0,1
2025-12-02T19:18:15.206208,18.8,57.3,-86.0,8.0,1
2025-12-02T19:18:20.915637,18.8,57.3,-92.0,9.0,1
2025-12-02T19:18:26.624158,18.8,57.3,-94.0,8.0,1
2025-12-02T19:18:32.333152,18.8,57.3,-94.0,8.0,1
2025-12-02T19:18:38.042697,18.8,57.2,-92.0,9.0,1
2025-12-02T19:18:43.751483,18.9,57.2,-110.0,3.0,1
2025-12-02T19:18:49.460993,18.9,57.2,-104.0,8.0,1
2025-12-02T19:18:55.171064,19.0,57.2,-112.0,3.0,1
2025-12-02T19:19:00.881002,19.0,57.2,-104.0,7.0,1
2025-12-02T19:19:06.591624,19.0,57.2,-105.0,8.0,1
2025-12-02T19:19:12.301442,18.9,57.2,-102.0,9.0,1
2025-12-02T19:19:18.011549,18.9,57.2,-101.0,8.0,1
2025-12-02T19:19:23.721570,18.9,57.2,-99.0,8.0,1
2025-12-02T19:19:29.431761,19.0,57.2,-100.0,9.0,1
2025-12-02T19:19:35.141756,18.9,57.2,-95.0,8.0,1
2025-12-02T19:19:40.851861,18.9,57.2,-93.0,8.0,1
2025-12-02T19:19:46.561681,18.9,57.2,-106.0,7.0,1
2025-12-02T19:19:52.272162,18.9,57.2,-108.0,6.0,1
2025-12-02T19:19:57.982298,18.9,57.2,-113.0,1.0,1
2025-12-02T19:20:03.691784,18.9,57.2,-97.0,9.0,1
2025-12-02T19:20:09.402355,19.0,57.2,-94.0,8.0,1
2025-12-02T19:20:15.111428,19.0,56.9,-101.0,8.0,1
2025-12-02T19:20:20.820668,19.0,56.9,-97.0,9.0,1
2025-12-02T19:20:26.529755,19.0,56.8,-96.0,9.0,1
2025-12-02T19:20:32.238841,19.0,56.8,-101.0,9.0,1
2025-12-02T19:20:37.947981,19.0,56.8,-95.0,8.0,1
2025-12-02T19:20:43.657040,19.0,56.7,-89.0,8.0,1
2025-12-02T19:20:49.366139,19.0,56.7,-90.0,8.0,1
2025-12-02T19:20:55.075197,19.0,56.7,-96.0,9.0,1
2025-12-02T19:21:00.784507,19.0,56.7,-100.0,8.0,1
2025-12-02T19:21:06.493392,19.0,56.7,-111.0,3.0,1
2025-12-02T19:21:12.202621,19.0,56.7,-95.0,9.0,1
2025-12-02T19:21:17.911739,19.0,56.7,-99.0,9.0,1
2025-12-02T19:21:23.620830,19.0,56.6,-94.0,8.0,1
2025-12-02T19:21:29.329935,19.0,56.6,-86.0,9.0,1
2025-12-02T19:21:35.038981,19.0,56.5,-98.0,9.0,1
2025-12-02T19:21:40.748271,18.9,56.8,-95.0,9.0,1
2025-12-02T19:21:46.457270,18.8,56.8,-91.0,9.0,1
2025-12-02T19:21:52.167432,18.8,56.8,-112.0,3.0,1
2025-12-02T19:21:57.877207,18.8,56.8,-94.0,8.0,1
2025-12-02T19:22:03.587162,18.8,56.8,-94.0,8.0,1
2025-12-02T19:22:09.297678,18.8,56.9,-93.0,9.0,1
2025-12-02T19:22:15.007776,18.8,56.9,-95.0,9.0,1
2025-12-02T19:22:20.717923,18.8,56.9,-97.0,8.0,1
2025-12-02T19:22:26.428099,18.8,56.8,-104.0,8.0,1
2025-12-02T19:22:32.138131,18.8,56.8,-97.0,9.0,1
2025-12-02T19:22:37.848202,18.8,56.8,-95.0,8.0,1
2025-12-02T19:22:43.558130,18.8,56.8,-104.0,8.0,1
2025-12-02T19:22:49.268461,18.8,56.7,-98.0,8.0,1
2025-12-02T19:22:54.978129,18.8,56.7,-97.0,9.0,1
2025-12-02T19:23:00.688892,18.8,56.7,-112.0,3.0,1
2025-12-02T19:23:06.398814,18.8,56.7,-96.0,9.0,1
2025-12-02T19:23:12.108682,18.8,56.7,-97.0,9.0,1
2025-12-02T19:23:17.817997,18.8,56.7,-106.0,7.0,1
2025-12-02T19:23:23.527126,18.8,56.7,-96.0,9.0,1
2025-12-02T19:23:29.236176,18.8,56.6,-85.0,8.0,1
2025-12-02T19:23:34.945374,18.8,56.6,-99.0,8.0,1
2025-12-02T19:23:40.654164,18.8,56.5,-90.0,9.0,1
2025-12-02T19:23:46.363329,18.8,56.4,-91.0,9.0,1
2025-12-02T19:23:52.072263,18.8,56.4,-99.0,8.0,1
2025-12-02T19:23:57.781819,18.8,56.3,-103.0,8.0,1
2025-12-02T19:24:03.490869,18.8,56.3,-95.0,9.0,1
2025-12-02T19:24:09.199981,18.8,56.3,-88.0,8.0,1
2025-12-02T19:24:14.908997,18.8,56.3,-90.0,9.0,1
2025-12-02T19:24:20.618269,18.8,56.3,-76.0,9.0,1
2025-12-02T19:24:26.327054,18.8,56.4,-94.0,9.0,1
2025-12-02T19:24:32.036456,18.8,56.4,-91.0,9.0,1
2025-12-02T19:24:37.745367,18.8,56.4,-107.0,6.0,1
2025-12-02T19:24:43.455489,18.8,56.4,-82.0,8.0,1
2025-12-02T19:24:49.165834,18.8,56.4,-86.0,9.0,1
2025-12-02T19:24:54.875836,18.8,56.4,-89.0,8.0,1
2025-12-02T19:25:00.585931,18.8,56.5,-91.0,9.0,1
2025-12-02T19:25:06.296033,18.8,56.5,-95.0,8.0,1
2025-12-02T19:25:12.006151,18.8,56.5,-84.0,8.0,1
2025-12-02T19:25:17.715997,18.7,56.5,-87.0,9.0,1
2025-12-02T19:25:23.426181,18.7,56.5,-86.0,8.0,1
2025-12-02T19:25:29.136509,18.7,56.5,-85.0,9.0,1
2025-12-02T19:25:34.846865,18.7,56.6,-90.0,9.0,1
2025-12-02T19:25:40.556408,18.7,56.6,-88.0,9.0,1
2025-12-02T19:25:46.266845,18.7,56.6,-98.0,9.0,1
2025-12-02T19:25:51.976556,18.7,56.6,-96.0,9.0,1
2025-12-02T19:25:57.687263,18.7,56.6,-108.0,7.0,1
2025-12-02T19:26:03.397290,18.7,56.6,-113.0,2.0,1
2025-12-02T19:26:09.107160,18.7,56.5,-108.0,6.0,1
2025-12-02T19:26:14.816555,18.7,56.5,-110.0,6.0,1
2025-12-02T19:26:20.525342,18.7,56.5,-109.0,3.0,1
2025-12-02T19:26:26.234715,18.7,56.4,-114.0,1.0,1
2025-12-02T19:26:33.495976,18.7,56.4,-118.0,-1.0,1
2025-12-02T19:26:39.205517,18.7,56.4,-111.0,4.0,1
2025-12-02T19:26:44.914074,18.7,56.4,-110.0,5.0,1
2025-12-02T19:26:50.623160,18.7,56.3,-110.0,5.0,1
2025-12-02T19:26:56.332396,18.7,56.3,-108.0,6.0,1
2025-12-02T19:27:02.041511,18.7,56.3,-107.0,7.0,1
2025-12-02T19:27:07.750778,18.7,56.3,-105.0,8.0,1
2025-12-02T19:27:13.459656,18.7,56.3,-107.0,7.0,1
2025-12-02T19:27:19.168846,18.7,56.3,-105.0,7.0,1
2025-12-02T19:27:24.877951,18.8,56.2,-108.0,6.0,1
2025-12-02T19:27:32.138553,18.8,56.2,-108.0,6.0,1
2025-12-02T19:27:37.848979,18.8,56.2,-112.0,4.0,1
2025-12-02T19:27:43.559053,18.8,56.2,-117.0,-2.0,1
2025-12-02T19:27:49.269480,18.8,56.1,-125.0,-8.0,1
2025-12-02T19:27:54.979271,18.8,56.1,-122.0,-4.0,1
2025-12-02T19:28:02.240694,18.8,56.0,-125.0,-7.0,1
2025-12-02T19:28:07.951027,18.8,56.0,-123.0,-5.0,1
2025-12-02T19:28:13.660601,18.8,55.9,-114.0,0.0,1
2025-12-02T19:28:19.370977,18.8,55.9,-111.0,5.0,1
2025-12-02T19:28:25.081155,18.8,55.8,-121.0,-3.0,1
2025-12-02T19:28:30.791109,18.8,55.8,-111.0,3.0,1
2025-12-02T19:28:36.501293,18.8,55.8,-106.0,8.0,1
2025-12-02T19:28:42.211303,18.8,55.8,-111.0,5.0,1
2025-12-02T19:28:47.921493,18.8,55.8,-106.0,7.0,1
2025-12-02T19:28:53.630480,18.8,55.8,-95.0,9.0,1
2025-12-02T19:28:59.339707,18.8,55.8,-101.0,9.0,1
2025-12-02T19:29:05.048726,18.8,55.8,-92.0,9.0,1
2025-12-02T19:29:10.757962,18.8,55.7,-91.0,8.0,1
2025-12-02T19:29:16.467079,18.8,55.7,-82.0,11.0,1
2025-12-02T19:29:22.176044,18.8,55.7,-81.0,9.0,1
2025-12-02T19:29:27.885150,18.8,55.6,-90.0,8.0,1
2025-12-02T19:29:33.594636,18.8,55.6,-83.0,9.0,1
2025-12-02T19:29:39.303368,18.8,55.6,-84.0,8.0,1
2025-12-02T19:29:45.012609,18.8,55.6,-94.0,8.0,1
2025-12-02T19:29:50.721862,18.8,55.6,-101.0,8.0,1
2025-12-02T19:29:56.430779,18.8,55.5,-88.0,9.0,1
2025-12-02T19:30:02.139949,18.8,55.5,-91.0,9.0,1
2025-12-02T19:30:07.848560,18.8,55.5,-93.0,9.0,1
2025-12-02T19:30:13.557636,18.8,55.5,-98.0,8.0,1
2025-12-02T19:30:19.268175,18.8,55.5,-97.0,9.0,1
2025-12-02T19:30:24.978404,18.8,55.5,-95.0,9.0,1
2025-12-02T19:30:30.688388,18.8,55.5,-85.0,9.0,1
2025-12-02T19:30:36.398419,18.8,55.6,-90.0,8.0,1
2025-12-02T19:30:42.108272,18.8,55.6,-94.0,9.0,1
2025-12-02T19:30:47.818349,18.8,55.6,-100.0,9.0,1
2025-12-02T19:30:53.528695,18.8,55.7,-104.0,8.0,1
2025-12-02T19:30:59.238966,18.8,55.7,-99.0,8.0,1
2025-12-02T19:31:04.949043,18.8,55.8,-85.0,9.0,1
2025-12-02T19:31:10.659106,18.8,55.8,-82.0,9.0,1
2025-12-02T19:31:16.369277,18.8,55.8,-92.0,9.0,1
2025-12-02T19:31:22.078933,18.8,55.8,-92.0,8.0,1
2025-12-02T19:31:27.789499,18.8,55.8,-93.0,9.0,1
2025-12-02T19:31:33.499284,18.8,55.8,-97.0,9.0,1
2025-12-02T19:31:39.208766,18.8,55.8,-96.0,9.0,1
2025-12-02T19:31:44.917790,18.8,55.8,-97.0,9.0,1
2025-12-02T19:31:50.627086,18.8,55.8,-101.0,8.0,1
2025-12-02T19:31:56.335867,18.8,55.8,-85.0,9.0,1
2025-12-02T19:32:02.045188,18.8,55.8,-88.0,9.0,1
2025-12-02T19:32:07.753862,18.8,55.9,-95.0,9.0,1
2025-12-02T19:32:13.463372,18.8,55.9,-90.0,9.0,1
2025-12-02T19:32:19.172515,18.8,55.9,-90.0,9.0,1
2025-12-02T19:32:24.881558,18.8,55.9,-98.0,9.0,1
2025-12-02T19:32:30.590831,18.8,55.9,-100.0,8.0,1
2025-12-02T19:32:36.299817,18.8,56.0,-100.0,8.0,1
2025-12-02T19:32:42.009076,18.8,56.0,-95.0,9.0,1
2025-12-02T19:32:47.718076,18.8,56.0,-90.0,9.0,1
2025-12-02T19:32:53.426703,18.8,56.0,-80.0,9.0,1
2025-12-02T19:32:59.137290,18.8,56.0,-85.0,8.0,1
2025-12-02T19:33:04.847019,18.8,56.1,-91.0,9.0,1
2025-12-02T19:33:10.557667,18.8,56.1,-91.0,9.0,1
2025-12-02T19:33:16.267613,18.8,56.1,-93.0,9.0,1
2025-12-02T19:33:21.977639,18.8,56.2,-91.0,9.0,1
2025-12-02T19:33:27.687339,18.8,56.2,-82.0,9.0,1
2025-12-02T19:33:33.397920,18.8,56.2,-86.0,8.0,1
2025-12-02T19:33:39.108059,18.8,56.2,-90.0,8.0,1
2025-12-02T19:33:44.818107,18.8,56.2,-86.0,8.0,1
2025-12-02T19:33:50.528185,18.8,56.2,-96.0,9.0,1
2025-12-02T19:33:56.237632,18.8,56.2,-93.0,8.0,1
2025-12-02T19:34:01.946182,18.8,56.2,-110.0,4.0,1
2025-12-02T19:34:07.655613,18.8,56.2,-99.0,9.0,1
2025-12-02T19:34:13.364955,18.8,56.2,-101.0,11.0,1
2025-12-02T19:34:19.073855,18.8,56.2,-97.0,9.0,1
2025-12-02T19:34:24.782962,18.8,56.2,-87.0,8.0,1
2025-12-02T19:34:30.491776,18.8,56.2,-81.0,8.0,1
2025-12-02T19:34:36.201130,18.8,56.2,-83.0,9.0,1
2025-12-02T19:34:41.910275,18.8,56.2,-91.0,9.0,1
2025-12-02T19:34:47.619484,18.8,56.2,-102.0,8.0,1
2025-12-02T19:34:53.328594,18.8,56.2,-100.0,8.0,1
2025-12-02T19:34:59.037704,18.8,56.2,-89.0,8.0,1
2025-12-02T19:35:04.746772,18.8,56.2,-91.0,9.0,1
2025-12-02T19:35:10.455535,18.8,56.2,-89.0,8.0,1
2025-12-02T19:35:16.164970,18.8,56.2,-94.0,9.0,1
2025-12-02T19:35:21.874057,18.8,56.2,-96.0,9.0,1
2025-12-02T19:35:27.582906,18.8,56.2,-94.0,8.0,1
2025-12-02T19:35:33.292257,18.8,56.2,-95.0,8.0,1
2025-12-02T19:35:39.001320,18.8,56.2,-87.0,9.0,1
2025-12-02T19:35:44.711546,18.8,56.2,-86.0,9.0,1
2025-12-02T19:35:50.421669,18.8,56.2,-97.0,9.0,1
2025-12-02T19:35:56.131761,18.8,56.2,-79.0,9.0,1
2025-12-02T19:36:01.841966,18.8,56.2,-90.0,9.0,1
2025-12-02T19:36:07.551981,18.8,56.2,-94.0,8.0,1
2025-12-02T19:36:13.262013,18.8,56.1,-90.0,9.0,1
2025-12-02T19:36:18.971875,18.8,56.1,-102.0,8.0,1
