timestamp_iso,temp_C,hum_aire_pct,rssi_dBm,snr_dB,label
2025-12-02T17:15:43.083988,21.0,47.5,-70.0,9.0,1
2025-12-02T17:15:48.793333,21.0,47.4,-69.0,9.0,1
2025-12-02T17:15:54.502456,21.0,47.4,-69.0,9.0,1
2025-12-02T17:16:00.211319,21.0,47.3,-80.0,8.0,1
2025-12-02T17:16:05.920786,21.0,47.3,-75.0,8.0,1
2025-12-02T17:16:11.629685,21.0,47.3,-73.0,9.0,1
2025-12-02T17:16:17.338601,21.0,47.2,-77.0,9.0,1
2025-12-02T17:16:23.047998,21.0,47.1,-77.0,9.0,1
2025-12-02T17:16:28.756873,21.0,47.1,-78.0,9.0,1
2025-12-02T17:16:34.466036,21.0,47.1,-78.0,9.0,1
2025-12-02T17:16:40.175230,21.0,47.1,-97.0,8.0,1
2025-12-02T17:16:45.885282,21.0,47.0,-80.0,8.0,1
2025-12-02T17:16:51.595759,21.0,47.0,-78.0,9.0,1
2025-12-02T17:16:57.305792,21.0,47.0,-77.0,9.0,1
2025-12-02T17:17:03.015844,21.0,47.0,-76.0,9.0,1
2025-12-02T17:17:08.725950,21.0,47.0,-72.0,9.0,1
2025-12-02T17:17:14.436182,21.0,47.0,-77.0,8.0,1
2025-12-02T17:17:20.146272,21.0,47.0,-79.0,8.0,1
2025-12-02T17:17:25.856415,21.0,47.0,-79.0,8.0,1
2025-12-02T17:17:31.565515,21.0,47.0,-74.0,9.0,1
2025-12-02T17:17:37.274640,21.0,47.0,-73.0,9.0,1
2025-12-02T17:17:42.983538,21.0,47.1,-73.0,9.0,1
2025-12-02T17:17:48.692578,21.0,47.1,-73.0,9.0,1
2025-12-02T17:17:54.401971,21.0,47.1,-73.0,9.0,1
2025-12-02T17:18:00.110773,21.0,47.1,-74.0,9.0,1
2025-12-02T17:18:05.820120,21.0,47.1,-85.0,8.0,1
2025-12-02T17:18:11.529305,21.0,47.2,-85.0,8.0,1
2025-12-02T17:18:17.238349,21.0,47.2,-89.0,9.0,1
2025-12-02T17:18:22.947595,21.0,47.2,-82.0,9.0,1
2025-12-02T17:18:28.656638,21.0,47.2,-79.0,8.0,1
2025-12-02T17:18:34.365777,21.0,47.2,-85.0,9.0,1
2025-12-02T17:18:40.074912,21.0,47.2,-85.0,9.0,1
2025-12-02T17:18:45.783906,21.0,47.2,-84.0,8.0,1
2025-12-02T17:18:51.492820,21.0,47.2,-75.0,9.0,1
2025-12-02T17:18:57.202459,21.0,47.1,-76.0,9.0,1
2025-12-02T17:19:02.911509,21.0,47.4,-76.0,9.0,1
2025-12-02T17:19:08.621557,21.0,47.4,-76.0,9.0,1
2025-12-02T17:19:14.331373,21.0,47.3,-76.0,9.0,1
2025-12-02T17:19:20.041425,21.0,47.0,-76.0,9.0,1
2025-12-02T17:19:25.751799,21.0,47.0,-76.0,8.0,1
2025-12-02T17:19:31.461864,21.0,47.0,-85.0,8.0,1
2025-12-02T17:19:37.171760,21.0,47.0,-85.0,9.0,1
2025-12-02T17:19:42.882148,20.9,47.3,-86.0,9.0,1
2025-12-02T17:19:48.591943,20.9,47.3,-86.0,9.0,1
2025-12-02T17:19:54.302372,20.9,47.2,-86.0,9.0,1
2025-12-02T17:20:00.012302,20.9,47.1,-86.0,9.0,1
2025-12-02T17:20:05.722654,20.9,47.1,-80.0,9.0,1
2025-12-02T17:20:11.431756,20.9,47.0,-76.0,9.0,1
2025-12-02T17:20:17.140889,20.9,47.0,-77.0,9.0,1
2025-12-02T17:20:22.849846,20.9,47.0,-77.0,9.0,1
2025-12-02T17:20:28.559147,20.9,47.1,-76.0,9.0,1
2025-12-02T17:20:34.268452,20.9,47.1,-76.0,11.0,1
2025-12-02T17:20:41.530561,20.9,47.2,-77.0,9.0,1
2025-12-02T17:20:47.239290,20.9,47.3,-76.0,9.0,1
2025-12-02T17:20:52.948804,20.9,47.3,-76.0,9.0,1
2025-12-02T17:20:58.657888,20.9,47.3,-84.0,8.0,1
2025-12-02T17:21:04.366662,20.9,47.4,-78.0,9.0,1
2025-12-02T17:21:10.075929,20.9,47.4,-80.0,8.0,1
2025-12-02T17:21:15.785137,20.9,47.4,-77.0,9.0,1
